"","species","stock","brood.yr","spawners","recruits","lat","long","region","entry.yr","era","sst1","sst2","sst3"
"1881","Sockeye","Chignik",1973,243729,1184603,56.28,158.64,"GOA",1975,"1",-0.73917873,-0.298689611,-1.137690038
"1882","Sockeye","Chignik",1974,313343,1022585,56.28,158.64,"GOA",1976,"1",-0.628140572,-1.084070843,0.05487689
"1883","Sockeye","Chignik",1975,257675,1495175,56.28,158.64,"GOA",1977,"1",-0.132858312,-0.82432112,-0.109838428
"1884","Sockeye","Chignik",1976,276793,1039399,56.28,158.64,"GOA",1978,"1",0.23280534,0.644532928,0.015750644
"1885","Sockeye","Chignik",1977,328916,1408760,56.28,158.64,"GOA",1979,"1",0.167333175,-0.220329182,-0.247166159
"1886","Sockeye","Chignik",1978,262815,920715,56.28,158.64,"GOA",1980,"1",0.282048986,0.663502432,0.44269547
"1887","Sockeye","Chignik",1979,246318,881486,56.28,158.64,"GOA",1981,"1",0.050192183,-0.425643444,-0.367830162
"1888","Sockeye","Chignik",1980,294481,934879,56.28,158.64,"GOA",1982,"1",0.165683927,0.745094687,0.086047037
"1889","Sockeye","Chignik",1981,261239,713694,56.28,158.64,"GOA",1983,"1",0.235848818,-0.936967213,1.088000711
"1890","Sockeye","Chignik",1982,221611,929505,56.28,158.64,"GOA",1984,"1",0.769913173,0.79448426,-0.190507748
"1891","Sockeye","Chignik",1983,428034,1245879,56.28,158.64,"GOA",1985,"1",0.351118227,1.101580056,-0.967860422
"1892","Sockeye","Chignik",1984,268495,1974470,56.28,158.64,"GOA",1986,"1",0.203237304,-0.46931677,-0.263834113
"1893","Sockeye","Chignik",1985,369260,784493,56.28,158.64,"GOA",1987,"1",0.474551602,0.142074163,0.16013765
"1894","Sockeye","Chignik",1986,215547,1241982,56.28,158.64,"GOA",1988,"1",0.373908762,0.769997739,0.110250337
"1895","Sockeye","Chignik",1987,214444,1757457,56.28,158.64,"GOA",1989,"2",0.153742539,0.339959759,0.196694403
"1896","Sockeye","Chignik",1988,255177,664974,56.28,158.64,"GOA",1990,"2",-0.020685167,0.030297982,-0.043475763
"1897","Sockeye","Chignik",1989,557174,1630422,56.28,158.64,"GOA",1991,"2",0.018758914,0.011166248,-0.11677182
"1898","Sockeye","Chignik",1990,335860,1011625,56.28,158.64,"GOA",1992,"2",0.019197624,-0.04045124,0.509782065
"1899","Sockeye","Chignik",1991,377438,980557,56.28,158.64,"GOA",1993,"2",0.397462145,-0.150576383,0.498482834
"1900","Sockeye","Chignik",1992,403755,1095984,56.28,158.64,"GOA",1994,"2",0.318543033,0.656325712,0.001163607
"1901","Sockeye","Chignik",1993,333116,1537377,56.28,158.64,"GOA",1995,"2",0.190897833,0.314589496,0.247939297
"1902","Sockeye","Chignik",1994,197444,1263383,56.28,158.64,"GOA",1996,"2",0.121059867,-0.026374525,1.224986803
"1903","Sockeye","Chignik",1995,373425,1326004,56.28,158.64,"GOA",1997,"2",0.601150672,0.255741532,0.956746449
"1904","Sockeye","Chignik",1996,284389,1389234,56.28,158.64,"GOA",1998,"2",0.503298539,0.846208481,-0.456527305
"1905","Sockeye","Chignik",1997,378950,966245,56.28,158.64,"GOA",1999,"2",-0.059783202,0.680161196,-0.328785728
"1906","Sockeye","Chignik",1998,290469,512232,56.28,158.64,"GOA",2000,"2",-0.140813014,-0.889300674,0.432006122
"1907","Sockeye","Chignik",1999,258542,349910,56.28,158.64,"GOA",2001,"2",0.176694016,-0.215776593,0.73558849
"1908","Sockeye","Chignik",2000,269086,1123579,56.28,158.64,"GOA",2002,"2",0.7450884,0.663129202,0.870492705
"1909","Sockeye","Chignik",2001,392903,932349,56.28,158.64,"GOA",2003,"2",0.795714067,0.714972585,1.079246077
"1910","Sockeye","Chignik",2002,341132,751699,56.28,158.64,"GOA",2004,"2",0.939830824,1.098405902,1.652225412
"1911","Sockeye","Chignik",2003,334119,1008419,56.28,158.64,"GOA",2005,"2",0.607488708,0.442578005,0.819062213
"1912","Sockeye","Chignik",2004,214459,1275627,56.28,158.64,"GOA",2006,"2",0.198674522,1.017918096,0.04458729
"1913","Sockeye","Chignik",2005,225366,1014004,56.28,158.64,"GOA",2007,"2",-0.426484506,-0.15915567,-0.344965666
"1914","Sockeye","Chignik",2006,368996,1583237,56.28,158.64,"GOA",2008,"2",-0.698547998,-0.41812531,-0.402140758
"1915","Sockeye","Chilko",1960,244864,970329,49.12,123.06,"South",1962,"1",0.423080191,0.351329576,0.641938485
"1916","Sockeye","Chilko",1961,15038,64552,49.12,123.06,"South",1963,"1",0.804064812,0.894744648,0.728167506
"1917","Sockeye","Chilko",1962,42125,984848,49.12,123.06,"South",1964,"1",0.793347476,0.540127835,-1.146581355
"1918","Sockeye","Chilko",1963,57207,1154485,49.12,123.06,"South",1965,"1",-0.441137404,-0.470134913,-1.013213648
"1919","Sockeye","Chilko",1964,131590,1881983,49.12,123.06,"South",1966,"1",-0.479706571,-0.357101392,-0.060930581
"1920","Sockeye","Chilko",1965,20813,142702,49.12,123.06,"South",1967,"1",-0.319688272,-0.06836215,-1.139540015
"1921","Sockeye","Chilko",1966,107541,798561,49.12,123.06,"South",1968,"1",-0.108423965,-0.144804175,-1.199222285
"1922","Sockeye","Chilko",1967,90006,1985414,49.12,123.06,"South",1969,"1",-0.855499826,-0.769951047,-1.69503248
"1923","Sockeye","Chilko",1968,181912,2418252,49.12,123.06,"South",1970,"1",-0.584470648,-0.815647526,-0.469899171
"1924","Sockeye","Chilko",1969,25519,389919,49.12,123.06,"South",1971,"1",-1.027470979,-0.950557177,-1.586692849
"1925","Sockeye","Chilko",1970,50923,647905,49.12,123.06,"South",1972,"1",-1.342976102,-1.196814841,-1.191584667
"1926","Sockeye","Chilko",1971,97365,799039,49.12,123.06,"South",1973,"1",-1.024957348,-1.017192575,-0.240780534
"1927","Sockeye","Chilko",1972,332353,2024598,49.12,123.06,"South",1974,"1",-0.959073066,-0.883215247,-0.581028135
"1928","Sockeye","Chilko",1973,30231,216417,49.12,123.06,"South",1975,"1",-0.71570921,-0.77744733,-0.843582087
"1929","Sockeye","Chilko",1974,71127,672296,49.12,123.06,"South",1976,"1",-0.993469415,-0.911929938,-1.009005292
"1930","Sockeye","Chilko",1975,133782,1419204,49.12,123.06,"South",1977,"1",-0.262723126,-0.285210319,-0.536458588
"1931","Sockeye","Chilko",1976,228326,1684569,49.12,123.06,"South",1978,"1",0.09550377,0.150254403,0.595870459
"1932","Sockeye","Chilko",1977,20385,196616,49.12,123.06,"South",1979,"1",-0.115947536,0.051153818,-0.371666217
"1933","Sockeye","Chilko",1978,85570,1255393,49.12,123.06,"South",1980,"1",0.079371271,-0.083209815,0.283974088
"1934","Sockeye","Chilko",1979,147920,1697030,49.12,123.06,"South",1981,"1",0.055240161,-0.103211647,0.323809555
"1935","Sockeye","Chilko",1980,293234,4406959,49.12,123.06,"South",1982,"1",-0.241137637,-0.291360569,-0.685958299
"1936","Sockeye","Chilko",1981,20164,186925,49.12,123.06,"South",1983,"1",-0.080297811,0.080352683,1.570549375
"1937","Sockeye","Chilko",1982,142515,1540118,49.12,123.06,"South",1984,"1",0.603836498,0.261686156,0.031967304
"1938","Sockeye","Chilko",1983,213715,1799224,49.12,123.06,"South",1985,"1",-0.36024351,-0.472589721,-0.243892988
"1939","Sockeye","Chilko",1984,283152,514712,49.12,123.06,"South",1986,"1",-0.631273737,-0.608374342,-0.084569015
"1940","Sockeye","Chilko",1985,34979,551407,49.12,123.06,"South",1987,"1",0.025506079,-0.163321071,0.975239452
"1941","Sockeye","Chilko",1986,165504,4740606,49.12,123.06,"South",1988,"1",0.097603472,-0.134008224,0.05166969
"1942","Sockeye","Chilko",1987,268111,4360887,49.12,123.06,"South",1989,"2",-0.378808382,-0.158048822,0.199392602
"1943","Sockeye","Chilko",1988,206206,3140157,49.12,123.06,"South",1990,"2",0.038798537,0.249793406,0.326360472
"1944","Sockeye","Chilko",1989,42811,3113807,49.12,123.06,"South",1991,"2",0.039479085,-0.044793147,0.150570683
"1945","Sockeye","Chilko",1990,497991,2604523,49.12,123.06,"South",1992,"2",0.137517569,0.171595776,1.887405246
"1946","Sockeye","Chilko",1991,597537,1259540,49.12,123.06,"South",1993,"2",0.667889268,0.666306899,1.241538964
"1947","Sockeye","Chilko",1992,319959,1856021,49.12,123.06,"South",1994,"2",0.593041047,0.70772039,1.106964216
"1948","Sockeye","Chilko",1993,322298,3947732,49.12,123.06,"South",1995,"2",0.787317045,0.944172177,1.244462333
"1949","Sockeye","Chilko",1994,253976,1415258,49.12,123.06,"South",1996,"2",0.889717064,0.649388869,0.876106914
"1950","Sockeye","Chilko",1995,298027,1227098,49.12,123.06,"South",1997,"2",0.189126445,0.519338995,0.323329144
"1951","Sockeye","Chilko",1996,504469,1335524,49.12,123.06,"South",1998,"2",1.482732416,1.25654668,2.04568098
"1952","Sockeye","Chilko",1997,509298,868716,49.12,123.06,"South",1999,"2",0.794089411,0.394960072,-0.513939395
"1953","Sockeye","Chilko",1998,467624,498601,49.12,123.06,"South",2000,"2",-0.292131799,-0.207499113,0.721596932
"1954","Sockeye","Chilko",1999,432565,1561483,49.12,123.06,"South",2001,"2",0.144461749,-0.025859379,-0.125193173
"1955","Sockeye","Chilko",2000,395559,456030,49.12,123.06,"South",2002,"2",-0.370217586,-0.383080355,-0.794639784
"1956","Sockeye","Chilko",2001,331244,1090904,49.12,123.06,"South",2003,"2",0.122993007,0.267028109,0.900182463
"1957","Sockeye","Chilko",2002,215050,1229999,49.12,123.06,"South",2004,"2",0.820276523,0.866988399,1.490818761
"1958","Sockeye","Chilko",2003,334896,351763,49.12,123.06,"South",2005,"2",0.750562856,0.704231692,0.802949509
"1959","Sockeye","Chilko",2004,49193,423031,49.12,123.06,"South",2006,"2",0.544938987,0.384291633,-0.109136354
"1960","Sockeye","Chilko",2005,285065,301535,49.12,123.06,"South",2007,"2",-0.124140893,-0.057120438,-0.275639653
"1961","Sockeye","Chilko",2006,261918,4802648,49.12,123.06,"South",2008,"2",-0.527668596,-0.781017389,-1.42990033
"1962","Sockeye","E. Stuart",1960,7401,74149,49.12,123.06,"South",1962,"1",0.423080191,0.351329576,0.641938485
"1963","Sockeye","E. Stuart",1961,87782,254961,49.12,123.06,"South",1963,"1",0.804064812,0.894744648,0.728167506
"1964","Sockeye","E. Stuart",1962,14103,73653,49.12,123.06,"South",1964,"1",0.793347476,0.540127835,-1.146581355
"1965","Sockeye","E. Stuart",1963,2590,92554,49.12,123.06,"South",1965,"1",-0.441137404,-0.470134913,-1.013213648
"1966","Sockeye","E. Stuart",1964,1300,39916,49.12,123.06,"South",1966,"1",-0.479706571,-0.357101392,-0.060930581
"1967","Sockeye","E. Stuart",1965,11241,417211,49.12,123.06,"South",1967,"1",-0.319688272,-0.06836215,-1.139540015
"1968","Sockeye","E. Stuart",1966,5959,84786,49.12,123.06,"South",1968,"1",-0.108423965,-0.144804175,-1.199222285
"1969","Sockeye","E. Stuart",1967,11167,339693,49.12,123.06,"South",1969,"1",-0.855499826,-0.769951047,-1.69503248
"1970","Sockeye","E. Stuart",1968,793,10423,49.12,123.06,"South",1970,"1",-0.584470648,-0.815647526,-0.469899171
"1971","Sockeye","E. Stuart",1969,48796,1371281,49.12,123.06,"South",1971,"1",-1.027470979,-0.950557177,-1.586692849
"1972","Sockeye","E. Stuart",1970,15806,180756,49.12,123.06,"South",1972,"1",-1.342976102,-1.196814841,-1.191584667
"1973","Sockeye","E. Stuart",1971,45610,430814,49.12,123.06,"South",1973,"1",-1.024957348,-1.017192575,-0.240780534
"1974","Sockeye","E. Stuart",1972,2253,32232,49.12,123.06,"South",1974,"1",-0.959073066,-0.883215247,-0.581028135
"1975","Sockeye","E. Stuart",1973,153876,1350998,49.12,123.06,"South",1975,"1",-0.71570921,-0.77744733,-0.843582087
"1976","Sockeye","E. Stuart",1974,21610,144767,49.12,123.06,"South",1976,"1",-0.993469415,-0.911929938,-1.009005292
"1977","Sockeye","E. Stuart",1975,26252,223009,49.12,123.06,"South",1977,"1",-0.262723126,-0.285210319,-0.536458588
"1978","Sockeye","E. Stuart",1976,6792,31877,49.12,123.06,"South",1978,"1",0.09550377,0.150254403,0.595870459
"1979","Sockeye","E. Stuart",1977,53363,761694,49.12,123.06,"South",1979,"1",-0.115947536,0.051153818,-0.371666217
"1980","Sockeye","E. Stuart",1978,20004,72852,49.12,123.06,"South",1980,"1",0.079371271,-0.083209815,0.283974088
"1981","Sockeye","E. Stuart",1979,36170,107730,49.12,123.06,"South",1981,"1",0.055240161,-0.103211647,0.323809555
"1982","Sockeye","E. Stuart",1980,7361,63501,49.12,123.06,"South",1982,"1",-0.241137637,-0.291360569,-0.685958299
"1983","Sockeye","E. Stuart",1981,71485,350141,49.12,123.06,"South",1983,"1",-0.080297811,0.080352683,1.570549375
"1984","Sockeye","E. Stuart",1982,2158,27816,49.12,123.06,"South",1984,"1",0.603836498,0.261686156,0.031967304
"1985","Sockeye","E. Stuart",1983,13121,188132,49.12,123.06,"South",1985,"1",-0.36024351,-0.472589721,-0.243892988
"1986","Sockeye","E. Stuart",1984,21868,239643,49.12,123.06,"South",1986,"1",-0.631273737,-0.608374342,-0.084569015
"1987","Sockeye","E. Stuart",1985,118124,1208350,49.12,123.06,"South",1987,"1",0.025506079,-0.163321071,0.975239452
"1988","Sockeye","E. Stuart",1986,15160,145939,49.12,123.06,"South",1988,"1",0.097603472,-0.134008224,0.05166969
"1989","Sockeye","E. Stuart",1987,75524,525920,49.12,123.06,"South",1989,"2",-0.378808382,-0.158048822,0.199392602
"1990","Sockeye","E. Stuart",1988,88071,379269,49.12,123.06,"South",1990,"2",0.038798537,0.249793406,0.326360472
"1991","Sockeye","E. Stuart",1989,211041,1138101,49.12,123.06,"South",1991,"2",0.039479085,-0.044793147,0.150570683
"1992","Sockeye","E. Stuart",1990,47065,166086,49.12,123.06,"South",1992,"2",0.137517569,0.171595776,1.887405246
"1993","Sockeye","E. Stuart",1991,85456,144287,49.12,123.06,"South",1993,"2",0.667889268,0.666306899,1.241538964
"1994","Sockeye","E. Stuart",1992,36565,100376,49.12,123.06,"South",1994,"2",0.593041047,0.70772039,1.106964216
"1995","Sockeye","E. Stuart",1993,386806,1814783,49.12,123.06,"South",1995,"2",0.787317045,0.944172177,1.244462333
"1996","Sockeye","E. Stuart",1994,14499,29030,49.12,123.06,"South",1996,"2",0.889717064,0.649388869,0.876106914
"1997","Sockeye","E. Stuart",1995,57342,189600,49.12,123.06,"South",1997,"2",0.189126445,0.519338995,0.323329144
"1998","Sockeye","E. Stuart",1996,41063,464146,49.12,123.06,"South",1998,"2",1.482732416,1.25654668,2.04568098
"1999","Sockeye","E. Stuart",1997,73416,147371,49.12,123.06,"South",1999,"2",0.794089411,0.394960072,-0.513939395
"2000","Sockeye","E. Stuart",1998,9332,28692,49.12,123.06,"South",2000,"2",-0.292131799,-0.207499113,0.721596932
"2001","Sockeye","E. Stuart",1999,8189,30566,49.12,123.06,"South",2001,"2",0.144461749,-0.025859379,-0.125193173
"2002","Sockeye","E. Stuart",2000,35333,135874,49.12,123.06,"South",2002,"2",-0.370217586,-0.383080355,-0.794639784
"2003","Sockeye","E. Stuart",2001,82852,252006,49.12,123.06,"South",2003,"2",0.122993007,0.267028109,0.900182463
"2004","Sockeye","E. Stuart",2002,12921,24566,49.12,123.06,"South",2004,"2",0.820276523,0.866988399,1.490818761
"2005","Sockeye","E. Stuart",2003,6932,10019,49.12,123.06,"South",2005,"2",0.750562856,0.704231692,0.802949509
"2006","Sockeye","E. Stuart",2004,5181,37481,49.12,123.06,"South",2006,"2",0.544938987,0.384291633,-0.109136354
"2007","Sockeye","E. Stuart",2005,51153,84268,49.12,123.06,"South",2007,"2",-0.124140893,-0.057120438,-0.275639653
"2008","Sockeye","E. Stuart",2006,15914,106617,49.12,123.06,"South",2008,"2",-0.527668596,-0.781017389,-1.42990033
"2009","Sockeye","E.Upper Station",1969,22509,30534,57.06,154.36,"GOA",1971,"1",-1.082427048,0.103978191,-1.864886593
"2010","Sockeye","E.Upper Station",1970,16168,11458,57.06,154.36,"GOA",1972,"1",-1.604645238,-1.687546989,-1.255090952
"2011","Sockeye","E.Upper Station",1971,32529,25904,57.06,154.36,"GOA",1973,"1",-1.338094993,-1.866687739,-0.37380464
"2012","Sockeye","E.Upper Station",1972,39613,39070,57.06,154.36,"GOA",1974,"1",-0.741694284,-1.054200687,-1.008142477
"2013","Sockeye","E.Upper Station",1973,26892,53756,57.06,154.36,"GOA",1975,"1",-0.735746778,-0.299649939,-1.041900977
"2014","Sockeye","E.Upper Station",1974,35319,93734,57.06,154.36,"GOA",1976,"1",-0.577360364,-1.039393607,0.263702776
"2015","Sockeye","E.Upper Station",1975,10325,32065,57.06,154.36,"GOA",1977,"1",-0.112520102,-0.675896233,-0.17549563
"2016","Sockeye","E.Upper Station",1976,28567,94522,57.06,154.36,"GOA",1978,"1",0.172344081,0.674019278,-0.017276044
"2017","Sockeye","E.Upper Station",1977,26380,211375,57.06,154.36,"GOA",1979,"1",0.074109401,-0.331509544,-0.381231258
"2018","Sockeye","E.Upper Station",1978,66157,154029,57.06,154.36,"GOA",1980,"1",0.232613127,0.556975339,0.600462551
"2019","Sockeye","E.Upper Station",1979,53115,102074,57.06,154.36,"GOA",1981,"1",0.051118866,-0.424994862,-0.490595103
"2020","Sockeye","E.Upper Station",1980,37866,33082,57.06,154.36,"GOA",1982,"1",0.211793985,0.75941859,0.285455642
"2021","Sockeye","E.Upper Station",1981,77042,119018,57.06,154.36,"GOA",1983,"1",0.284606726,-1.025355347,1.194675057
"2022","Sockeye","E.Upper Station",1982,170610,249398,57.06,154.36,"GOA",1984,"1",0.831899788,0.837226546,-0.288575543
"2023","Sockeye","E.Upper Station",1983,115890,150273,57.06,154.36,"GOA",1985,"1",0.34127883,1.182296855,-0.934911953
"2024","Sockeye","E.Upper Station",1984,96798,68683,57.06,154.36,"GOA",1986,"1",0.129962678,-0.533040694,-0.256968779
"2025","Sockeye","E.Upper Station",1985,27408,166380,57.06,154.36,"GOA",1987,"1",0.451685895,0.019760715,0.2047547
"2026","Sockeye","E.Upper Station",1986,100812,186763,57.06,154.36,"GOA",1988,"1",0.424442222,0.750254627,0.17296749
"2027","Sockeye","E.Upper Station",1987,74747,66326,57.06,154.36,"GOA",1989,"2",0.222229811,0.400854262,0.281401275
"2028","Sockeye","E.Upper Station",1988,56724,47038,57.06,154.36,"GOA",1990,"2",-0.023299442,0.118023036,-0.151475274
"2029","Sockeye","E.Upper Station",1989,64582,129217,57.06,154.36,"GOA",1991,"2",-0.075871014,-0.01638037,-0.256907773
"2030","Sockeye","E.Upper Station",1990,56159,120384,57.06,154.36,"GOA",1992,"2",-0.101596097,-0.183872104,0.460042133
"2031","Sockeye","E.Upper Station",1991,50026,294021,57.06,154.36,"GOA",1993,"2",0.281242036,-0.222655311,0.471464554
"2032","Sockeye","E.Upper Station",1992,19076,52835,57.06,154.36,"GOA",1994,"2",0.197199198,0.557848766,-0.104431788
"2033","Sockeye","E.Upper Station",1993,34852,61866,57.06,154.36,"GOA",1995,"2",-0.015634342,0.129304585,0.230147525
"2034","Sockeye","E.Upper Station",1994,37645,119248,57.06,154.36,"GOA",1996,"2",-0.081409054,-0.271403744,1.272814633
"2035","Sockeye","E.Upper Station",1995,41492,155291,57.06,154.36,"GOA",1997,"2",0.516480948,-0.021486635,0.832566018
"2036","Sockeye","E.Upper Station",1996,58686,184138,57.06,154.36,"GOA",1998,"2",0.522219913,0.834272699,-0.56646465
"2037","Sockeye","E.Upper Station",1997,47655,26069,57.06,154.36,"GOA",1999,"2",-0.014026723,0.700194272,-0.315905265
"2038","Sockeye","E.Upper Station",1998,30713,69281,57.06,154.36,"GOA",2000,"2",-0.173757924,-0.873439149,0.357691488
"2039","Sockeye","E.Upper Station",1999,36521,192198,57.06,154.36,"GOA",2001,"2",0.077823453,-0.258670257,0.561606479
"2040","Sockeye","E.Upper Station",2000,55761,254768,57.06,154.36,"GOA",2002,"2",0.648494942,0.566984776,0.787933611
"2041","Sockeye","E.Upper Station",2001,66795,51298,57.06,154.36,"GOA",2003,"2",0.693108154,0.488718289,1.088132231
"2042","Sockeye","E.Upper Station",2002,36802,19289,57.06,154.36,"GOA",2004,"2",0.846844632,1.020552457,1.754815386
"2043","Sockeye","E.Upper Station",2003,76175,71846,57.06,154.36,"GOA",2005,"2",0.52194712,0.383714589,0.696033765
"2044","Sockeye","E.Upper Station",2004,78487,110570,57.06,154.36,"GOA",2006,"2",0.104717015,0.941861977,-0.039075524
"2045","Sockeye","E.Upper Station",2005,60349,66385,57.06,154.36,"GOA",2007,"2",-0.496457019,-0.268539551,-0.370803945
"2046","Sockeye","E.Upper Station",2006,24997,49002,57.06,154.36,"GOA",2008,"2",-0.692176032,-0.5268099,-0.249835423
"2047","Sockeye","E.Upper Station",2007,31895,57291,57.06,154.36,"GOA",2009,"2",-0.431882085,-0.694955869,-0.273653677
"2048","Sockeye","E.Upper Station",2008,38800,48254,57.06,154.36,"GOA",2010,"2",-0.166219322,-0.540439639,-0.24368395
"2049","Sockeye","Egegik",1960,1798764,7118837,58.25,157.38,"EBS",1962,"1",-0.68922004,-0.696172904,-0.527815764
"2050","Sockeye","Egegik",1961,701538,1487493,58.25,157.38,"EBS",1963,"1",-0.543547408,-0.780347175,-0.619622573
"2051","Sockeye","Egegik",1962,1027482,1093256,58.25,157.38,"EBS",1964,"1",-0.541532763,-0.311626089,-1.019377792
"2052","Sockeye","Egegik",1963,997602,993872,58.25,157.38,"EBS",1965,"1",-0.578407892,-0.556031118,-0.638555234
"2053","Sockeye","Egegik",1964,849576,1937882,58.25,157.38,"EBS",1966,"1",-0.440525177,-0.815189855,0.344787928
"2054","Sockeye","Egegik",1965,1444608,2388485,58.25,157.38,"EBS",1967,"1",-0.063505299,-0.393522369,0.292111073
"2055","Sockeye","Egegik",1966,804246,2058271,58.25,157.38,"EBS",1968,"1",-0.028202701,0.302427338,0.071115792
"2056","Sockeye","Egegik",1967,636864,1631431,58.25,157.38,"EBS",1969,"1",-0.044316855,-0.283570377,-0.56165004
"2057","Sockeye","Egegik",1968,338654,377056,58.25,157.38,"EBS",1970,"1",-0.277931434,0.106282974,-1.580509308
"2058","Sockeye","Egegik",1969,1015554,2755728,58.25,157.38,"EBS",1971,"1",-0.929653781,-0.053260334,-1.756571648
"2059","Sockeye","Egegik",1970,919734,1202584,58.25,157.38,"EBS",1972,"1",-1.279930853,-1.480627567,-0.902781327
"2060","Sockeye","Egegik",1971,634014,2700676,58.25,157.38,"EBS",1973,"1",-0.914949345,-1.457313568,0.040707038
